"","id","long","lat","order","hole","piece","group","location","grocery","leisure","happy","rank_grocery","rank_leisure","rank_happy"
"192",11110,127.02012814,37.57837447,192,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"193",11110,127.02014824,37.57838226,193,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"194",11110,127.02027472,37.57843151,194,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"195",11110,127.02028999,37.57843749,195,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"196",11110,127.02029702,37.57844024,196,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"197",11110,127.02035947,37.57846473,197,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"198",11110,127.0203646,37.5784667,198,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"199",11110,127.02038949,37.57847652,199,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"200",11110,127.02040103,37.57848105,200,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"201",11110,127.02045959,37.57850385,201,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"202",11110,127.02049144,37.57851679,202,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"203",11110,127.02049993,37.57852017,203,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"204",11110,127.02053389,37.57853481,204,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"205",11110,127.02054067,37.57853766,205,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"206",11110,127.02070885,37.57860854,206,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"207",11110,127.02072973,37.57861784,207,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"208",11110,127.02073681,37.57862009,208,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"209",11110,127.02074122,37.5786229,209,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"210",11110,127.02078015,37.57864598,210,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"211",11110,127.02089778,37.57869327,211,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"212",11110,127.02092396,37.5787023,212,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"213",11110,127.02097687,37.57872056,213,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"214",11110,127.02106319,37.57875406,214,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"215",11110,127.02112492,37.57877429,215,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"216",11110,127.02126238,37.57881934,216,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"217",11110,127.02131267,37.57883187,217,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"218",11110,127.02140584,37.57885507,218,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"219",11110,127.02148015,37.57886436,219,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"220",11110,127.02164358,37.57886264,220,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"221",11110,127.02167604,37.57886171,221,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"222",11110,127.02170338,37.57886094,222,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"223",11110,127.02173221,37.57886206,223,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"224",11110,127.0217927,37.57887134,224,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"225",11110,127.02182507,37.57886205,225,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"226",11110,127.02184577,37.57884008,226,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"227",11110,127.02186771,37.57882188,227,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"228",11110,127.0218845,37.57880798,228,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"229",11110,127.02191704,37.57879446,229,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"230",11110,127.02192783,37.5787891,230,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"231",11110,127.02193557,37.57878072,231,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"232",11110,127.02196125,37.57875165,232,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"233",11110,127.02197201,37.57874661,233,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"234",11110,127.02198053,37.57874264,234,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"235",11110,127.02211335,37.57869644,235,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"236",11110,127.02214466,37.57868179,236,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"237",11110,127.0221544,37.57868179,237,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"238",11110,127.02223667,37.57865516,238,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"239",11110,127.02226405,37.57864629,239,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"240",11110,127.02227212,37.57864458,240,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"241",11110,127.02228527,37.57864178,241,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"242",11110,127.02232684,37.57862855,242,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"243",11110,127.02237105,37.57857757,243,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"244",11110,127.02240255,37.5785455,244,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"245",11110,127.02242887,37.57851872,245,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"246",11110,127.02245275,37.5784976,246,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"247",11110,127.02248971,37.57845902,247,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"248",11110,127.02251305,37.57844127,248,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"249",11110,127.02257029,37.57841268,249,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"250",11110,127.02264781,37.57837395,250,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"251",11110,127.02272458,37.57834651,251,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"252",11110,127.0227573,37.5783348,252,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"253",11110,127.02270599,37.57827512,253,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"254",11110,127.02270063,37.57826938,254,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"255",11110,127.02269288,37.57826104,255,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"256",11110,127.02268705,37.57825457,256,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"257",11110,127.022646,37.57820981,257,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"258",11110,127.02253011,37.57809186,258,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"259",11110,127.02253011,37.57808425,259,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"260",11110,127.02285197,37.57785022,260,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"261",11110,127.02288345,37.57782741,261,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"262",11110,127.02288986,37.57782536,262,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"263",11110,127.02297631,37.57782739,263,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"264",11110,127.0229829,37.5778349,264,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"265",11110,127.02303046,37.57788905,265,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
